0,1,2,label
1333.9616303695677,13.745667974366453,195227.9375,Fake
720.4294081787109,10.17335413592784,146153.34375,Fake
1997.786717279053,15.522843235353989,228005.859375,Fake
643.3306409286499,11.199394984661495,149988.03125,Fake
610.574982397461,13.097813267959802,156000.234375,Fake
1285.209678808594,16.888874041268593,215680.65625,Fake
1763.3424735778806,15.780841695677184,226066.0625,Fake
3176.1203109374997,20.276215187241828,298892.875,Fake
323.6026147460937,6.378473923270655,98529.78125,Fake
633.3425072494507,11.60040332908563,156071.25,Fake
115.20085583343506,7.443718446550989,75938.65625,Fake
434.5065316635132,9.484855192745107,121245.2109375,Fake
181.2910043884277,6.939667171005824,86423.3125,Fake
1303.9147347885132,11.25519313732971,187050.953125,Fake
105.5462414489746,8.48131511926917,86109.4921875,Fake
504.3491952148437,9.273199253205364,130546.90625,Fake
622.9970360778808,11.190718757243031,153161.359375,Fake
2247.6660645736697,16.944287211807143,231344.5625,Fake
362.91123656616213,9.31565922581561,116820.4296875,Fake
855.1006330429076,13.893642877314209,165803.65625,Fake
426.43162966308597,8.900007119850999,125041.328125,Fake
445.8320609375,9.913519846998643,129644.84375,Fake
612.9438010726928,13.307403219423993,164288.703125,Fake
605.7844431396484,13.00526590687764,152052.59375,Fake
560.7961541366578,11.320256318873707,151458.046875,Real
727.934808921814,11.221448307773088,157696.5625,Real
2192.114026475525,18.81811268471545,270921.875,Real
876.3979632553101,11.126768802503944,166560.265625,Real
711.1049105895996,10.237349652389211,149124.546875,Real
650.9163149353028,9.646225864943245,141172.125,Real
587.8886849349976,9.658772120815149,132961.625,Real
1231.0975884384156,14.057156203419803,199077.09375,Real
445.0794306579589,10.291776673142682,130268.390625,Real
421.9864519882202,9.970673157704722,121916.046875,Real
768.9523812927248,11.578620071019841,158291.0625,Real
439.97351169433597,10.764584718198538,135372.609375,Real
123.87826794281007,6.598591705811174,75290.6015625,Real
7742.057107415771,25.977619250591676,418176.9375,Real
612.3387330184937,9.09853863260598,133196.71875,Real
313.47264195404057,9.794375467374042,110079.0,Real
1287.1381472396852,14.006120557153702,194723.84375,Real
647.8288976913452,11.609329222655376,156305.390625,Real
593.5741627670288,10.854140177110994,148843.5625,Real
401.12069515228274,8.615631409818077,120160.9453125,Real
1380.7203348861692,14.31845900699377,213579.375,Real
717.5719758239745,12.556875792293479,165579.796875,Real
559.116172239685,10.569545679641273,141992.328125,Real
518.4305627059937,9.402475940335808,132011.296875,Real
